year,month,trades,stocks,total_deployed
2024,7,12,"APCOTEXIND, APLAPOLLO, BAJFINANCE, CNL, ECLERX, EXPLEOSOL, KALAMANDIR, RAINBOW, SAKSOFT, SIGMA, STEELCAS, SYSTANGO",20886
2024,8,1,SAKSOFT,20886
2024,9,13,"APCOTEXIND, EXPLEOSOL, JAMNAAUTO, KALAMANDIR, KRISHANA, MEDANTA, REDINGTON, RSYSTEMS, SIGMA, SIYSIL, SMLMAH, SYSTANGO, TAJGVK",20886
2024,10,1,SIGMA,20886
2024,11,1,MAHABANK,20886
2024,12,1,JAMNAAUTO,20886
2025,1,1,RRKABEL,22975
2025,2,3,"JAMNAAUTO, MAHABANK, SOBHA",22975
2025,3,3,"AHLUCONT, SOLARINDS, USHAMART",22975
2025,4,1,SYSTANGO,22975
2025,5,1,ENDURANCE,22975
2025,6,1,FCL,22975
2025,7,2,"JSLL, NETWEB",22975
2025,8,1,IEX,22975
2025,9,1,KARNIKA,22975
2025,10,1,IEX,22975
2025,11,1,BLS,22975
2025,12,1,DSSL,22975
2026,1,1,TIPSMUSIC,25272
2026,2,4,"CGPOWER, INDIASHLTR, MPSLTD, PREMIERENE",25272
2026,3,1,AADHARHFC,25272
2026,4,2,"INTERARCH, TAJGVK",25272
2026,5,2,"ASTRAZEN, CHOICEIN",25272
